Country 1,Country 2,1990,2000,Absolute Change,Relative Change
Saint Vincent and the Grenadines,Greece,92,114,22,24%
Saint Vincent and the Grenadines,Grenada,325,341,16,5%
Saint Vincent and the Grenadines,Guinea,0,0,0,
Saint Vincent and the Grenadines,Guyana,103,205,102,99%
Saint Vincent and the Grenadines,Hungary,0,3,3,
Saint Vincent and the Grenadines,Iceland,0,0,0,
Saint Vincent and the Grenadines,Ireland,1,3,2,200%
Saint Vincent and the Grenadines,Italy,0,6,6,
Saint Vincent and the Grenadines,Jamaica,176,242,66,38%
Saint Vincent and the Grenadines,Luxembourg,0,0,0,
Saint Vincent and the Grenadines,Micronesia (country),0,0,0,
Saint Vincent and the Grenadines,Montserrat,45,26,-19,-42%
Saint Vincent and the Grenadines,Netherlands,20,40,20,100%
Saint Vincent and the Grenadines,Norway,0,0,0,
Saint Vincent and the Grenadines,Peru,13,17,4,31%
Saint Vincent and the Grenadines,Romania,0,0,0,
Saint Vincent and the Grenadines,Saint Kitts and Nevis,74,136,62,84%
Saint Vincent and the Grenadines,Saint Lucia,182,336,154,85%
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,"-37,010","-53,543","-16,533",-45%
Saint Vincent and the Grenadines,Sint Maarten (Dutch part),0,0,0,
Saint Vincent and the Grenadines,Sweden,10,12,2,20%
Saint Vincent and the Grenadines,Switzerland,0,0,0,
Saint Vincent and the Grenadines,Trinidad and Tobago,"11,629","8,384","-3,245",-28%
Saint Vincent and the Grenadines,United Kingdom,990,"6,855","5,865",592%
Saint Vincent and the Grenadines,United States,"12,824","20,491","7,667",60%
Saint Vincent and the Grenadines,United States Virgin Islands,432,539,107,25%
Saint Vincent and the Grenadines,Venezuela,107,103,-4,-4%
Samoa,American Samoa,"14,674","17,642","2,968",20%
Samoa,Australia,"5,709","13,080","7,371",129%
Samoa,Austria,3,3,0,0%
Samoa,Belgium,0,0,0,
Samoa,Bulgaria,1,3,2,200%
Samoa,Canada,63,64,1,2%
Samoa,Cook Islands,5,5,0,0%
Samoa,Czechia,0,1,1,
Samoa,Denmark,6,10,4,67%
Samoa,Fiji,271,266,-5,-2%
Samoa,Finland,1,0,-1,-100%
Samoa,France,27,29,2,7%
Samoa,Greece,2,6,4,200%
Samoa,Guinea,0,0,0,
Samoa,Hungary,0,0,0,
Samoa,Ireland,3,15,12,400%
Samoa,Italy,13,67,54,415%
Samoa,Lithuania,0,0,0,
Samoa,Micronesia (country),11,16,5,45%
Samoa,Netherlands,7,14,7,100%
Samoa,New Zealand,"42,264","45,849","3,585",8%
Samoa,Niue,37,16,-21,-57%
Samoa,Norway,0,0,0,
Samoa,Samoa,"-74,861","-94,541","-19,680",-26%
Samoa,Slovakia,0,0,0,
Samoa,Sweden,13,17,4,31%
Samoa,Switzerland,0,0,0,
Samoa,Tokelau,114,98,-16,-14%
Samoa,Tonga,170,215,45,26%
Samoa,Tuvalu,21,6,-15,-71%
Samoa,United Kingdom,38,264,226,595%
Samoa,United States,"11,408","16,855","5,447",48%
San Marino,Argentina,37,35,-2,-5%
San Marino,Austria,1,1,0,0%
San Marino,Belgium,13,12,-1,-8%
San Marino,Brazil,0,0,0,
San Marino,Bulgaria,1,2,1,100%
San Marino,Czechia,1,1,0,0%
San Marino,Denmark,1,0,-1,-100%
San Marino,Finland,0,0,0,
San Marino,France,248,264,16,6%
San Marino,Greece,9,9,0,0%
San Marino,Hungary,0,0,0,
San Marino,Iceland,0,0,0,
San Marino,Italy,"1,055","3,105","2,050",194%
San Marino,Luxembourg,0,0,0,
San Marino,Micronesia (country),0,0,0,
San Marino,Netherlands,0,0,0,
San Marino,Norway,0,0,0,
San Marino,Romania,0,0,0,
San Marino,Russia,31,41,10,32%
San Marino,San Marino,"-1,413","-3,494","-2,081",-147%
San Marino,Slovakia,0,0,0,
San Marino,Slovenia,0,0,0,
San Marino,Spain,9,18,9,100%
San Marino,Sweden,7,6,-1,-14%
San Marino,Switzerland,0,0,0,
Sao Tome and Principe,Angola,"3,112","4,121","1,009",32%
Sao Tome and Principe,Austria,1,2,1,100%
Sao Tome and Principe,Belgium,35,31,-4,-11%
Sao Tome and Principe,Brazil,0,0,0,
Sao Tome and Principe,Cape Verde,"2,475","3,747","1,272",51%
Sao Tome and Principe,Central African Republic,88,111,23,26%
Sao Tome and Principe,Czechia,0,0,0,
Sao Tome and Principe,Denmark,0,0,0,
Sao Tome and Principe,Equatorial Guinea,378,623,245,65%
Sao Tome and Principe,France,127,136,9,7%
Sao Tome and Principe,Gabon,"2,012","3,366","1,354",67%
Sao Tome and Principe,Greece,3,4,1,33%
Sao Tome and Principe,Guinea,0,0,0,
Sao Tome and Principe,Italy,9,43,34,378%
Sao Tome and Principe,Luxembourg,0,0,0,
Sao Tome and Principe,Micronesia (country),0,0,0,
Sao Tome and Principe,Netherlands,57,115,58,102%
Sao Tome and Principe,Norway,0,0,0,
Sao Tome and Principe,Portugal,"5,581","12,417","6,836",122%
Sao Tome and Principe,Romania,0,0,0,
Sao Tome and Principe,Sao Tome and Principe,"-13,965","-25,145","-11,180",-80%
Sao Tome and Principe,Slovakia,0,0,0,
Sao Tome and Principe,Slovenia,0,0,0,
Sao Tome and Principe,Spain,14,272,258,#ERROR!
Sao Tome and Principe,Sweden,6,7,1,17%
Sao Tome and Principe,Switzerland,37,40,3,8%
Sao Tome and Principe,Togo,19,23,4,21%
Sao Tome and Principe,United Kingdom,11,87,76,691%
Saudi Arabia,Algeria,"3,068","3,926",858,28%
Saudi Arabia,Argentina,175,167,-8,-5%
Saudi Arabia,Australia,586,"1,530",944,161%
Saudi Arabia,Austria,263,331,68,26%
Saudi Arabia,Bahrain,61,156,95,156%
Saudi Arabia,Belgium,146,140,-6,-4%
Saudi Arabia,Bolivia,12,6,-6,-50%
Saudi Arabia,Brazil,0,0,0,
Saudi Arabia,Bulgaria,1,15,14,#ERROR!
Saudi Arabia,Canada,"1,732","9,840","8,108",468%
Saudi Arabia,Costa Rica,6,10,4,67%
Saudi Arabia,Cyprus,58,106,48,83%
Saudi Arabia,Czechia,4,8,4,100%
Saudi Arabia,Denmark,48,191,143,298%
Saudi Arabia,Dominican Republic,24,29,5,21%
Saudi Arabia,Ecuador,30,37,7,23%
Saudi Arabia,Egypt,"4,546","5,987","1,441",32%
Saudi Arabia,Estonia,0,0,0,
Saudi Arabia,Finland,17,169,152,894%
Saudi Arabia,France,"1,246","1,326",80,6%
Saudi Arabia,Germany,"1,003",747,-256,-26%
Saudi Arabia,Greece,532,456,-76,-14%
Saudi Arabia,Guatemala,27,20,-7,-26%
Saudi Arabia,Guinea,682,523,-159,-23%
Saudi Arabia,Hungary,286,220,-66,-23%
Saudi Arabia,Iceland,1,2,1,100%
Saudi Arabia,India,"6,058","5,476",-582,-10%
Saudi Arabia,Indonesia,"5,544","1,792","-3,752",-68%
Saudi Arabia,Iraq,519,580,61,12%
Saudi Arabia,Ireland,82,501,419,511%
Saudi Arabia,Italy,17,92,75,441%
Saudi Arabia,Jordan,"3,495","6,108","2,613",75%
Saudi Arabia,Kuwait,380,733,353,93%
Saudi Arabia,Latvia,0,0,0,
Saudi Arabia,Lebanon,"1,597","2,773","1,176",74%
Saudi Arabia,Libya,"12,976","26,101","13,125",101%
Saudi Arabia,Lithuania,0,0,0,
Saudi Arabia,Luxembourg,0,0,0,
Saudi Arabia,Mali,0,0,0,
Saudi Arabia,Malta,11,15,4,36%
Saudi Arabia,Mauritania,273,300,27,10%
Saudi Arabia,Mexico,186,172,-14,-8%
Saudi Arabia,Micronesia (country),0,0,0,
Saudi Arabia,Netherlands,446,890,444,100%
Saudi Arabia,New Zealand,51,250,199,390%
Saudi Arabia,Norway,36,203,167,464%
Saudi Arabia,Oman,215,808,593,276%
Saudi Arabia,Palestine,"21,258","20,289",-969,-5%
Saudi Arabia,Panama,18,35,17,94%
Saudi Arabia,Peru,19,24,5,26%
Saudi Arabia,Philippines,227,877,650,286%
Saudi Arabia,Poland,34,25,-9,-26%
Saudi Arabia,Qatar,"14,187","18,792","4,605",32%
Saudi Arabia,Romania,8,6,-2,-25%
Saudi Arabia,Russia,317,229,-88,-28%
Saudi Arabia,Saudi Arabia,"-107,045","-153,614","-46,569",-44%
Saudi Arabia,Senegal,"1,177","1,183",6,1%
Saudi Arabia,Slovakia,2,22,20,#ERROR!
Saudi Arabia,Slovenia,0,3,3,
Saudi Arabia,South Africa,604,260,-344,-57%
Saudi Arabia,Spain,157,316,159,101%
Saudi Arabia,Sri Lanka,15,321,306,#ERROR!
Saudi Arabia,Sweden,656,836,180,27%
Saudi Arabia,Switzerland,393,635,242,62%
Saudi Arabia,Thailand,0,0,0,
Saudi Arabia,Turkey,"3,344","4,094",750,22%
Saudi Arabia,United Arab Emirates,465,"1,604","1,139",245%
Saudi Arabia,United Kingdom,"4,198","8,497","4,299",102%
Saudi Arabia,United States,"12,632","21,618","8,986",71%
Saudi Arabia,Venezuela,894,"1,212",318,36%
Senegal,Australia,149,240,91,61%
Senegal,Austria,184,232,48,26%
Senegal,Belgium,"1,644","1,576",-68,-4%
Senegal,Bolivia,4,0,-4,-100%
Senegal,Brazil,0,0,0,
Senegal,Bulgaria,1,4,3,300%
Senegal,Burkina Faso,"1,983","2,965",982,50%
Senegal,Cameroon,0,0,0,
Senegal,Canada,466,"1,798","1,332",286%
Senegal,Cape Verde,141,627,486,345%
Senegal,Congo,"3,468","6,591","3,123",90%
Senegal,Costa Rica,1,1,0,0%
Senegal,Cote d'Ivoire,"23,556","25,619","2,063",9%
Senegal,Cyprus,2,4,2,100%
Senegal,Czechia,8,15,7,88%
Senegal,Denmark,35,81,46,131%
Senegal,Egypt,384,311,-73,-19%
Senegal,Estonia,0,0,0,
Senegal,Finland,15,34,19,127%
Senegal,France,"73,801","78,572","4,771",6%
Senegal,Gabon,"9,431","15,776","6,345",67%
Senegal,Gambia,"72,943","112,746","39,803",55%
Senegal,Germany,"1,771","2,571",800,45%
Senegal,Ghana,53,59,6,11%
Senegal,Greece,81,46,-35,-43%
Senegal,Guinea,"6,770","8,455","1,685",25%
Senegal,Guinea-Bissau,"5,053","8,119","3,066",61%
Senegal,Hungary,5,17,12,240%
Senegal,Iceland,3,6,3,100%
Senegal,Ireland,4,26,22,550%
Senegal,Italy,"44,973","49,429","4,456",10%
Senegal,Liberia,243,233,-10,-4%
Senegal,Libya,"1,096",824,-272,-25%
Senegal,Liechtenstein,0,0,0,
Senegal,Luxembourg,29,26,-3,-10%
Senegal,Mali,"12,899","10,719","-2,180",-17%
Senegal,Mauritania,"94,138","37,730","-56,408",-60%
Senegal,Mexico,23,20,-3,-13%
Senegal,Micronesia (country),0,0,0,
Senegal,Morocco,"1,233","1,193",-40,-3%
Senegal,Namibia,45,41,-4,-9%
Senegal,Netherlands,303,604,301,99%
Senegal,Nicaragua,83,113,30,36%
Senegal,Niger,732,"1,096",364,50%
Senegal,Norway,36,71,35,97%
Senegal,Poland,34,25,-9,-26%
Senegal,Portugal,183,627,444,243%
Senegal,Romania,0,0,0,
Senegal,Russia,108,100,-8,-7%
Senegal,Senegal,"-370,243","-394,608","-24,365",-7%
Senegal,Sierra Leone,737,700,-37,-5%
Senegal,Slovakia,0,0,0,
Senegal,Slovenia,0,2,2,
Senegal,South Africa,"2,683","1,157","-1,526",-57%
Senegal,Spain,"3,334","7,783","4,449",133%
Senegal,Sweden,180,230,50,28%
Senegal,Switzerland,893,"1,559",666,75%
Senegal,Togo,483,612,129,27%
Senegal,Tunisia,325,373,48,15%
Senegal,Turkey,16,63,47,294%
Senegal,Uganda,58,1,-57,-98%
Senegal,United Kingdom,100,699,599,599%
Senegal,United States,"2,287","10,801","8,514",372%
Senegal,Venezuela,13,12,-1,-8%
Senegal,Western Sahara,905,"1,108",203,22%
Senegal,Zambia,115,166,51,44%
Zimbabwe,Argentina,3,3,0,0%
Zimbabwe,Australia,"8,265","12,110","3,845",47%
Zimbabwe,Austria,165,207,42,25%
Zimbabwe,Bahamas,0,0,0,
Zimbabwe,Belgium,174,167,-7,-4%
Zimbabwe,Bolivia,1,10,9,900%
Zimbabwe,Botswana,"4,905","11,763","6,858",140%
Zimbabwe,Brazil,0,0,0,
Zimbabwe,Bulgaria,4,14,10,250%
Zimbabwe,Canada,"2,221","4,051","1,830",82%
Zimbabwe,Cayman Islands,5,19,14,280%
Zimbabwe,Costa Rica,2,1,-1,-50%
Zimbabwe,Cyprus,76,139,63,83%
Zimbabwe,Czechia,5,11,6,120%
Zimbabwe,Denmark,149,268,119,80%
Zimbabwe,Egypt,38,25,-13,-34%
Zimbabwe,Eritrea,82,168,86,105%
Zimbabwe,Estonia,0,0,0,
Zimbabwe,Finland,10,19,9,90%
Zimbabwe,France,386,411,25,6%
Zimbabwe,Greece,61,450,389,638%
Zimbabwe,Guinea,0,0,0,
Zimbabwe,Hungary,9,27,18,200%
Zimbabwe,Iceland,4,8,4,100%
Zimbabwe,Ireland,185,"1,480","1,295",700%
Zimbabwe,Italy,30,151,121,403%
Zimbabwe,Latvia,1,2,1,100%
Zimbabwe,Lesotho,77,66,-11,-14%
Zimbabwe,Liechtenstein,0,0,0,
Zimbabwe,Lithuania,0,0,0,
Zimbabwe,Luxembourg,0,0,0,
Zimbabwe,Malawi,"3,851","39,732","35,881",932%
Zimbabwe,Malta,15,23,8,53%
Zimbabwe,Micronesia (country),0,0,0,
Zimbabwe,Mozambique,"35,711","57,131","21,420",60%
Zimbabwe,Namibia,"21,364","18,964","-2,400",-11%
Zimbabwe,Netherlands,"1,521",954,-567,-37%
Zimbabwe,New Zealand,676,"2,807","2,131",315%
Zimbabwe,Norway,70,148,78,111%
Zimbabwe,Poland,35,26,-9,-26%
Zimbabwe,Portugal,395,"1,344",949,240%
Zimbabwe,Romania,0,0,0,
Zimbabwe,Russia,265,243,-22,-8%
Zimbabwe,Saint Lucia,1,1,0,0%
Zimbabwe,Serbia,3,29,26,867%
Zimbabwe,Slovakia,0,0,0,
Zimbabwe,Slovenia,0,4,4,
Zimbabwe,South Africa,"61,875","128,983","67,108",108%
Zimbabwe,Spain,23,424,401,#ERROR!
Zimbabwe,Sweden,199,254,55,28%
Zimbabwe,Switzerland,462,738,276,60%
Zimbabwe,Tanzania,488,693,205,42%
Zimbabwe,Thailand,0,0,0,
Zimbabwe,Uganda,84,3,-81,-96%
Zimbabwe,United Kingdom,"20,857","47,888","27,031",130%
Zimbabwe,United States,"4,767","10,957","6,190",130%
Zimbabwe,Venezuela,14,13,-1,-7%
Zimbabwe,Zambia,"34,829","9,056","-25,773",-74%
Zimbabwe,Zimbabwe,"-204,363","-351,985","-147,622",-72%
Zambia,Angola,119,158,39,33%
Zambia,Argentina,1,1,0,0%
Zambia,Australia,"2,312","3,450","1,138",49%
Zambia,Austria,63,79,16,25%
Zambia,Belgium,221,213,-8,-4%
Zambia,Bolivia,0,3,3,
Zambia,Botswana,"1,991","4,773","2,782",140%
Zambia,Bulgaria,3,6,3,100%
Zambia,Canada,"1,339","2,234",895,67%
Zambia,Cayman Islands,2,11,9,450%
Zambia,Croatia,0,0,0,
Zambia,Cyprus,34,62,28,82%
Zambia,Czechia,5,9,4,80%
Zambia,Denmark,175,342,167,95%
Zambia,Egypt,26,19,-7,-27%
Zambia,Eritrea,91,151,60,66%
Zambia,Estonia,0,0,0,
Zambia,Finland,45,59,14,31%
Zambia,France,275,293,18,7%
Zambia,Germany,303,381,78,26%
Zambia,Greece,189,240,51,27%
Zambia,Hungary,2,12,10,500%
Zambia,Iceland,2,4,2,100%
Zambia,India,"1,008",831,-177,-18%
Zambia,Ireland,65,396,331,509%
Zambia,Italy,20,159,139,695%
Zambia,Latvia,0,0,0,
Zambia,Lesotho,77,66,-11,-14%
Zambia,Liechtenstein,0,0,0,
Zambia,Lithuania,0,0,0,
Zambia,Luxembourg,0,0,0,
Zambia,Malawi,"5,637","45,797","40,160",712%
Zambia,Mali,0,0,0,
Zambia,Micronesia (country),0,0,0,
Zambia,Mozambique,"1,948","3,118","1,170",60%
Zambia,Namibia,"4,473","3,971",-502,-11%
Zambia,Netherlands,411,820,409,100%
Zambia,New Zealand,222,921,699,315%
Zambia,Norway,115,184,69,60%
Zambia,Poland,53,38,-15,-28%
Zambia,Romania,0,0,0,
Zambia,Russia,354,245,-109,-31%
Zambia,Serbia,6,60,54,900%
Zambia,Sierra Leone,0,0,0,
Zambia,Slovakia,0,0,0,
Zambia,Slovenia,0,6,6,
Zambia,South Africa,"6,346","23,416","17,070",269%
Zambia,Spain,13,247,234,#ERROR!
Zambia,Sweden,192,245,53,28%
Zambia,Switzerland,165,269,104,63%
Zambia,Tajikistan,38,27,-11,-29%
Zambia,Tanzania,"18,188","13,584","-4,604",-25%
Zambia,Uganda,194,7,-187,-96%
Zambia,United Kingdom,"16,558","20,818","4,260",26%
Zambia,United States,"2,954","6,139","3,185",108%
Zambia,Zambia,"-85,201","-160,201","-75,000",-88%
Zambia,Zimbabwe,"18,966","26,337","7,371",39%
Yemen,Algeria,"2,593","2,366",-227,-9%
Yemen,Australia,221,390,169,76%
Yemen,Austria,52,65,13,25%
Yemen,Bahrain,"5,876","7,072","1,196",20%
Yemen,Belarus,14,33,19,136%
Yemen,Belgium,110,107,-3,-3%
Yemen,Bolivia,1,0,-1,-100%
Yemen,Bulgaria,28,32,4,14%
Yemen,Canada,461,"1,050",589,128%
Yemen,Cyprus,4,7,3,75%
Yemen,Czechia,27,55,28,104%
Yemen,Denmark,73,141,68,93%
Yemen,Djibouti,289,238,-51,-18%
Yemen,Egypt,"3,839","4,167",328,9%
Yemen,Estonia,0,0,0,
Yemen,Ethiopia,68,127,59,87%
Yemen,Finland,4,19,15,375%
Yemen,France,911,970,59,6%
Yemen,Germany,991,"1,693",702,71%
Yemen,Greece,69,25,-44,-64%
Yemen,Hungary,241,186,-55,-23%
Yemen,Iceland,0,0,0,
Yemen,Iraq,"1,543","1,724",181,12%
Yemen,Ireland,6,36,30,500%
Yemen,Israel,"36,222","36,041",-181,0%
Yemen,Italy,40,227,187,468%
Yemen,Jordan,"2,439","2,889",450,18%
Yemen,Kuwait,"36,441","33,307","-3,134",-9%
Yemen,Latvia,1,1,0,0%
Yemen,Lebanon,"1,114","1,311",197,18%
Yemen,Libya,"10,956","15,734","4,778",44%
Yemen,Luxembourg,0,0,0,
Yemen,Micronesia (country),0,0,0,
Yemen,Netherlands,66,133,67,102%
Yemen,Nicaragua,13,18,5,38%
Yemen,Norway,13,35,22,169%
Yemen,Palestine,"1,486","1,419",-67,-5%
Yemen,Poland,132,96,-36,-27%
Yemen,Qatar,"10,506","10,626",120,1%
Yemen,Romania,0,0,0,
Yemen,Russia,986,574,-412,-42%
Yemen,Saudi Arabia,"286,032","301,194","15,162",5%
Yemen,Slovakia,6,22,16,267%
Yemen,Slovenia,0,6,6,
Yemen,Somalia,0,0,0,
Yemen,South Africa,83,35,-48,-58%
Yemen,Spain,21,56,35,167%
Yemen,Sweden,135,173,38,28%
Yemen,Switzerland,171,289,118,69%
Yemen,Turkey,16,64,48,300%
Yemen,United Arab Emirates,"44,514","72,861","28,347",64%
Yemen,United Kingdom,"1,745","12,085","10,340",593%
Yemen,United States,"4,933","19,697","14,764",299%
Yemen,Yemen,"-455,492","-529,396","-73,904",-16%
Western Sahara,Algeria,"167,905","165,911","-1,994",-1%
Western Sahara,Austria,0,0,0,
Western Sahara,Belgium,0,0,0,
Western Sahara,Czechia,4,8,4,100%
Western Sahara,France,15,16,1,7%
Western Sahara,Greece,203,4,-199,-98%
Western Sahara,Hungary,0,0,0,
Western Sahara,Ireland,0,2,2,
Western Sahara,Latvia,0,0,0,
Western Sahara,Mauritania,0,0,0,
Western Sahara,Micronesia (country),0,0,0,
Western Sahara,Netherlands,0,0,0,
Western Sahara,Norway,0,0,0,
Western Sahara,Russia,111,119,8,7%
Western Sahara,Slovenia,0,0,0,
Western Sahara,Switzerland,0,0,0,
Western Sahara,Western Sahara,"-168,238","-166,060","2,178",1%
Wallis and Futuna,Belgium,0,0,0,
Wallis and Futuna,Bulgaria,0,0,0,
Wallis and Futuna,Dominican Republic,12,15,3,25%
Wallis and Futuna,French Polynesia,30,35,5,17%
Wallis and Futuna,Greece,884,26,-858,-97%
Wallis and Futuna,Micronesia (country),0,0,0,
Wallis and Futuna,New Caledonia,"5,558","7,325","1,767",32%
Wallis and Futuna,Romania,0,0,0,
Wallis and Futuna,Slovenia,0,0,0,
Wallis and Futuna,Wallis and Futuna,"-6,484","-7,401",-917,-14%
Vietnam,American Samoa,1,203,202,#ERROR!
Vietnam,Argentina,11,11,0,0%
Vietnam,Australia,"136,918","163,700","26,782",20%
Vietnam,Austria,"1,842","2,314",472,26%
Vietnam,Bangladesh,"40,088","18,280","-21,808",-54%
Vietnam,Belarus,182,381,199,109%
Vietnam,Belgium,"2,690","4,325","1,635",61%
Vietnam,Bolivia,1,4,3,300%
Vietnam,Brazil,0,0,0,
Vietnam,Bulgaria,346,416,70,20%
Vietnam,Cambodia,"16,771","71,963","55,192",329%
Vietnam,Canada,"108,997","148,701","39,704",36%
Vietnam,China,"285,788","293,705","7,917",3%
Vietnam,Costa Rica,2,1,-1,-50%
Vietnam,Cyprus,16,29,13,81%
Vietnam,Czechia,"3,604","7,208","3,604",100%
Vietnam,Denmark,"5,087","8,651","3,564",70%
Vietnam,Ecuador,16,20,4,25%
Vietnam,Estonia,0,0,0,
Vietnam,Finland,"1,645","2,424",779,47%
Vietnam,France,"99,095","105,501","6,406",6%
Vietnam,Germany,"69,594","81,335","11,741",17%
Vietnam,Greece,713,224,-489,-69%
Vietnam,Guam,352,351,-1,0%
Vietnam,Guinea,0,0,0,
Vietnam,Hong Kong,"7,324","9,023","1,699",23%
Vietnam,Hungary,653,"2,345","1,692",259%
Vietnam,Iceland,76,220,144,189%
Vietnam,India,"2,832",692,"-2,140",-76%
Vietnam,Ireland,122,740,618,507%
Vietnam,Italy,636,"2,017","1,381",217%
Vietnam,Japan,"6,235","16,909","10,674",171%
Vietnam,Kyrgyzstan,372,178,-194,-52%
Vietnam,Laos,"13,852","11,611","-2,241",-16%
Vietnam,Latvia,3,7,4,133%
Vietnam,Liechtenstein,0,0,0,
Vietnam,Lithuania,66,57,-9,-14%
Vietnam,Luxembourg,70,63,-7,-10%
Vietnam,Malaysia,"12,877","54,395","41,518",322%
Vietnam,Mexico,81,50,-31,-38%
Vietnam,Micronesia (country),352,351,-1,0%
Vietnam,Mongolia,11,13,2,18%
Vietnam,Netherlands,"7,130","10,560","3,430",48%
Vietnam,New Caledonia,499,658,159,32%
Vietnam,New Zealand,"3,076","3,841",765,25%
Vietnam,North Korea,716,681,-35,-5%
Vietnam,Norway,"7,522","11,177","3,655",49%
Vietnam,Panama,5,8,3,60%
Vietnam,Philippines,"18,174",601,"-17,573",-97%
Vietnam,Poland,"2,343","1,713",-630,-27%
Vietnam,Portugal,5,20,15,300%
Vietnam,Puerto Rico,124,138,14,11%
Vietnam,Romania,4,8,4,100%
Vietnam,Russia,"32,251","23,695","-8,556",-27%
Vietnam,Sierra Leone,0,1,1,
Vietnam,Slovakia,241,"1,381","1,140",473%
Vietnam,Slovenia,0,0,0,
Vietnam,South Africa,156,68,-88,-56%
Vietnam,South Korea,445,"17,554","17,109",#ERROR!
Vietnam,Spain,363,665,302,83%
Vietnam,Sweden,"8,563","10,898","2,335",27%
Vietnam,Switzerland,"7,338","8,220",882,12%
Vietnam,Thailand,"18,879","8,340","-10,539",-56%
Vietnam,Turkey,7,29,22,314%
Vietnam,Ukraine,"14,964","14,166",-798,-5%
Vietnam,United Kingdom,"19,674","22,566","2,892",15%
Vietnam,United States,"543,262","1,013,266","470,004",87%
Vietnam,Venezuela,10,10,0,0%
Vietnam,Vietnam,"-1,505,588","-2,158,532","-652,944",-43%
Vietnam,Yemen,706,9,-697,-99%
Venezuela,Antigua and Barbuda,11,32,21,191%
Venezuela,Argentina,"1,981","2,600",619,31%
Venezuela,Aruba,"1,144","2,856","1,712",150%
Venezuela,Australia,606,"1,170",564,93%
Venezuela,Austria,504,633,129,26%
Venezuela,Bahamas,16,24,8,50%
Venezuela,Belgium,565,545,-20,-4%
Venezuela,Bolivia,369,543,174,47%
Venezuela,Bonaire Sint Eustatius and Saba,0,0,0,
Venezuela,Brazil,"1,220","2,167",947,78%
Venezuela,Bulgaria,1,12,11,#ERROR!
Venezuela,Canada,"3,339","7,958","4,619",138%
Venezuela,Cayman Islands,10,37,27,270%
Venezuela,Chile,"2,349","4,044","1,695",72%
Venezuela,Colombia,"33,123","37,200","4,077",12%
Venezuela,Costa Rica,"1,030","1,054",24,2%
Venezuela,Croatia,0,24,24,
Venezuela,Cuba,431,176,-255,-59%
Venezuela,Curacao,0,0,0,
Venezuela,Cyprus,16,29,13,81%
Venezuela,Czechia,11,23,12,109%
Venezuela,Denmark,188,389,201,107%
Venezuela,Dominica,11,17,6,55%
Venezuela,Dominican Republic,"14,235","17,386","3,151",22%
Venezuela,Ecuador,"2,549","3,691","1,142",45%
Venezuela,Egypt,26,25,-1,-4%
Venezuela,El Salvador,258,179,-79,-31%
Venezuela,Estonia,0,0,0,
Venezuela,Finland,34,47,13,38%
Venezuela,France,"3,253","3,463",210,6%
Venezuela,Germany,"1,662","2,950","1,288",77%
Venezuela,Greece,585,859,274,47%
Venezuela,Grenada,43,308,265,616%
Venezuela,Guatemala,113,175,62,55%
Venezuela,Guyana,478,"1,057",579,121%
Venezuela,Haiti,"2,510","2,264",-246,-10%
Venezuela,Honduras,75,73,-2,-3%
Venezuela,Hungary,169,131,-38,-22%
Venezuela,Iceland,6,12,6,100%
Venezuela,Ireland,24,148,124,517%
Venezuela,Israel,640,574,-66,-10%
Venezuela,Italy,"9,773","8,748","-1,025",-10%
Venezuela,Jordan,45,38,-7,-16%
Venezuela,Latvia,6,12,6,100%
Venezuela,Liechtenstein,0,0,0,
Venezuela,Lithuania,0,0,0,
Venezuela,Luxembourg,25,22,-3,-12%
Venezuela,Mexico,"1,460","3,024","1,564",107%
Venezuela,Micronesia (country),0,0,0,
Venezuela,Netherlands,"1,474","2,136",662,45%
Venezuela,Nicaragua,146,125,-21,-14%
Venezuela,Norway,80,178,98,123%
Venezuela,Panama,487,989,502,103%
Venezuela,Peru,"2,019","2,362",343,17%
Venezuela,Poland,67,49,-18,-27%
Venezuela,Portugal,"14,959","22,222","7,263",49%
Venezuela,Puerto Rico,"1,264","1,974",710,56%
Venezuela,Romania,3,7,4,133%
Venezuela,Russia,371,369,-2,-1%
Venezuela,Saint Lucia,27,49,22,81%
Venezuela,Serbia,4,38,34,850%
Venezuela,Sint Maarten (Dutch part),0,0,0,
Venezuela,Slovakia,0,0,0,
Venezuela,Slovenia,0,0,0,
Venezuela,South Africa,296,126,-170,-57%
Venezuela,Spain,"32,469","61,587","29,118",90%
Venezuela,Sweden,352,449,97,28%
Venezuela,Switzerland,"1,787","2,671",884,49%
Venezuela,Trinidad and Tobago,"1,337","1,413",76,6%
Venezuela,Turkey,9,37,28,311%
Venezuela,United Kingdom,555,"3,846","3,291",593%
Venezuela,United States,"42,119","109,748","67,629",161%
Venezuela,Uruguay,773,659,-114,-15%
Venezuela,Venezuela,"-185,492","-317,753","-132,261",-71%
Vatican,Bulgaria,0,0,0,
Vatican,Estonia,0,0,0,
Vatican,Finland,0,0,0,
Vatican,Greece,2,8,6,300%
Vatican,Italy,8,33,25,313%
Vatican,Micronesia (country),0,0,0,
Vatican,Slovakia,0,0,0,
Vatican,Switzerland,0,0,0,
Vatican,Vatican,-10,-41,-31,-310%
Vanuatu,Argentina,18,18,0,0%
Vanuatu,Australia,861,"1,060",199,23%
Vanuatu,Austria,4,5,1,25%
Vanuatu,Belgium,0,0,0,
Vanuatu,Bolivia,2,0,-2,-100%
Vanuatu,Bulgaria,0,0,0,
