Country 1,Country 2,2015,2020,Absolute Change,Relative Change
South Korea,Germany,"24,105","32,352","8,247",34.21281892
South Korea,Greece,210,213,3,1.428571429
South Korea,Guam,"2,711","2,865",154,5.680560679
South Korea,Guatemala,"1,703","1,921",218,12.80093952
South Korea,Guinea,426,407,-19,-4.460093897
South Korea,Honduras,68,69,1,1.470588235
South Korea,Hong Kong,"4,836","5,042",206,4.259718776
South Korea,Hungary,"1,160","1,931",771,66.46551724
South Korea,Iceland,37,49,12,32.43243243
South Korea,Indonesia,"31,940","33,580","1,640",5.134627426
South Korea,Ireland,193,219,26,13.47150259
South Korea,Italy,"3,789","4,607",818,21.58880971
South Korea,Japan,"457,772","456,203","-1,569",-0.3427470444
South Korea,Jordan,73,93,20,27.39726027
South Korea,Kazakhstan,"31,916","33,588","1,672",5.238751723
South Korea,Kyrgyzstan,233,225,-8,-3.433476395
South Korea,Latvia,30,33,3,10
South Korea,Libya,713,761,48,6.732117812
South Korea,Liechtenstein,4,4,0,0
South Korea,Lithuania,0,13,13,#DIV/0!
South Korea,Luxembourg,48,983,935,1947.916667
South Korea,Malaysia,"3,747","3,970",223,5.951427809
South Korea,Mauritania,69,74,5,7.246376812
South Korea,Mexico,"1,863","2,041",178,9.554482018
South Korea,Micronesia (country),"4,262","4,427",165,3.871421868
South Korea,Mongolia,"1,853","1,987",134,7.23151646
South Korea,Namibia,34,35,1,2.941176471
South Korea,Netherlands,"7,124","8,782","1,658",23.27344189
South Korea,New Zealand,"27,640","32,519","4,879",17.65195369
South Korea,Nicaragua,61,62,1,1.639344262
South Korea,North Korea,"5,358","5,477",119,2.220977977
South Korea,Northern Mariana Islands,"1,436","1,448",12,0.8356545961
South Korea,Norway,"7,413","7,832",419,5.652232564
South Korea,Palau,68,68,0,0
South Korea,Panama,402,483,81,20.14925373
South Korea,Papua New Guinea,64,63,-1,-1.5625
South Korea,Paraguay,"2,547","2,759",212,8.323517864
South Korea,Peru,"1,691","3,154","1,463",86.51685393
South Korea,Philippines,"6,906","7,350",444,6.429192007
South Korea,Poland,115,152,37,32.17391304
South Korea,Portugal,129,146,17,13.17829457
South Korea,Puerto Rico,114,4,-110,-96.49122807
South Korea,Romania,23,349,326,1417.391304
South Korea,Russia,"3,721","3,718",-3,-0.08062348831
South Korea,Serbia,26,25,-1,-3.846153846
South Korea,Sierra Leone,4,1,-3,-75
South Korea,Slovakia,534,609,75,14.04494382
South Korea,Slovenia,25,48,23,92
South Korea,Solomon Islands,31,30,-1,-3.225806452
South Korea,South Africa,"1,727","2,005",278,16.09727852
South Korea,South Korea,"-2,152,532","-2,204,554","-52,022",2.416781725
South Korea,Spain,"4,189","5,654","1,465",34.97254715
South Korea,Sri Lanka,603,611,8,1.326699834
South Korea,Sweden,"10,271","11,641","1,370",13.33852595
South Korea,Switzerland,"3,727","4,201",474,12.71800376
South Korea,Thailand,902,944,42,4.65631929
South Korea,Turkey,503,700,197,39.16500994
South Korea,Uganda,154,143,-11,-7.142857143
South Korea,United Kingdom,"10,856","12,253","1,397",12.86845984
South Korea,United States,"1,060,019","1,038,778","-21,241",-2.003832007
South Korea,Venezuela,277,260,-17,-6.137184116
South Korea,Vietnam,"1,805","1,902",97,5.373961219
South Sudan,Australia,"7,480","9,510","2,030",27.13903743
South Sudan,Bahrain,"1,290","1,671",381,29.53488372
South Sudan,Canada,"5,506","5,965",459,8.336360334
South Sudan,Central African Republic,0,"2,236","2,236",#DIV/0!
South Sudan,Democratic Republic of Congo,"8,596","90,971","82,375",958.2945556
South Sudan,Denmark,2,16,14,700
South Sudan,Egypt,"5,762","19,013","13,251",229.9722319
South Sudan,Eritrea,"1,487","1,300",-187,-12.57565568
South Sudan,Ethiopia,"394,801","409,890","15,089",3.821925476
South Sudan,Finland,0,9,9,#DIV/0!
South Sudan,Guinea,3,1,-2,-66.66666667
South Sudan,Iraq,295,297,2,0.6779661017
South Sudan,Italy,29,41,12,41.37931034
South Sudan,Jordan,215,277,62,28.8372093
South Sudan,Kenya,"95,765","121,553","25,788",26.92841852
South Sudan,Kuwait,"1,726","1,871",145,8.400926999
South Sudan,Latvia,0,0,0,#DIV/0!
South Sudan,Lebanon,70,61,-9,-12.85714286
South Sudan,Libya,"1,770","1,896",126,7.118644068
South Sudan,Micronesia (country),0,0,0,#DIV/0!
South Sudan,Netherlands,2,18,16,800
South Sudan,Norway,65,178,113,173.8461538
South Sudan,Oman,317,405,88,27.76025237
South Sudan,Qatar,"2,033","2,069",36,1.770782095
South Sudan,South Sudan,"-1,060,678","-2,575,870","-1,515,192",142.8512706
South Sudan,Sudan,"255,959","867,593","611,634",238.9578018
South Sudan,Sweden,14,91,77,550
South Sudan,Switzerland,22,32,10,45.45454545
South Sudan,Uganda,"262,321","1,022,433","760,112",289.7640677
South Sudan,United Arab Emirates,"14,607","15,922","1,315",9.002533032
South Sudan,Yemen,541,551,10,1.848428835
Spain,Andorra,"20,577","22,196","1,619",7.86800797
Spain,Antigua and Barbuda,12,11,-1,-8.333333333
Spain,Argentina,"98,050","99,006",956,0.9750127486
Spain,Australia,"17,730","19,947","2,217",12.50423012
Spain,Austria,"5,988","7,575","1,587",26.50300601
Spain,Bahamas,111,117,6,5.405405405
Spain,Belarus,35,33,-2,-5.714285714
Spain,Belgium,"46,030","49,754","3,724",8.090375842
Spain,Bermuda,38,30,-8,-21.05263158
Spain,Bolivia,"12,183","13,568","1,385",11.36830009
Spain,Bonaire Sint Eustatius and Saba,0,0,0,#DIV/0!
Spain,Brazil,"35,922","39,028","3,106",8.646511887
Spain,Bulgaria,"4,589","7,450","2,861",62.34473742
Spain,Canada,"10,634","11,521",887,8.341169833
Spain,Cape Verde,143,150,7,4.895104895
Spain,Cayman Islands,29,32,3,10.34482759
Spain,Chile,"17,097","21,798","4,701",27.49605194
Spain,Colombia,"11,877","17,122","5,245",44.16098341
Spain,Costa Rica,"2,163","2,595",432,19.97226075
Spain,Croatia,188,175,-13,-6.914893617
Spain,Cuba,999,505,-494,-49.44944945
Spain,Curacao,20,22,2,10
Spain,Cyprus,149,153,4,2.684563758
Spain,Czechia,962,"1,524",562,58.41995842
Spain,Denmark,"6,173","7,934","1,761",28.52745829
Spain,Dominican Republic,"6,967","7,272",305,4.377780967
Spain,Ecuador,"7,473","7,814",341,4.563093804
Spain,Egypt,267,416,149,55.80524345
Spain,El Salvador,534,542,8,1.498127341
Spain,Equatorial Guinea,"1,279","1,536",257,20.0938233
Spain,Estonia,393,730,337,85.75063613
Spain,Finland,"2,567","3,046",479,18.6599143
Spain,France,"286,813","282,397","-4,416",-1.539679164
Spain,French Polynesia,80,80,0,0
Spain,Georgia,18,17,-1,-5.555555556
Spain,Germany,"83,124","186,074","102,950",123.851114
Spain,Gibraltar,"2,072","2,095",23,1.11003861
Spain,Greece,"1,177","1,202",25,2.12404418
Spain,Guatemala,"1,259","1,418",159,12.62907069
Spain,Guinea,"1,187","1,139",-48,-4.043807919
Spain,Haiti,"1,224","1,280",56,4.575163399
Spain,Honduras,525,536,11,2.095238095
Spain,Hong Kong,401,418,17,4.239401496
Spain,Hungary,"1,788","2,599",811,45.35794183
Spain,Iceland,540,991,451,83.51851852
Spain,Ireland,"7,751","8,886","1,135",14.64327184
Spain,Israel,"1,890","1,833",-57,-3.015873016
Spain,Italy,"30,897","35,124","4,227",13.6809399
Spain,Japan,"2,495","3,417",922,36.95390782
Spain,Jordan,237,306,69,29.11392405
Spain,Latvia,148,220,72,48.64864865
Spain,Liberia,65,49,-16,-24.61538462
Spain,Libya,724,774,50,6.906077348
Spain,Liechtenstein,275,267,-8,-2.909090909
Spain,Lithuania,630,833,203,32.22222222
Spain,Luxembourg,"3,998","5,651","1,653",41.34567284
Spain,Malta,209,453,244,116.7464115
Spain,Mauritania,84,90,6,7.142857143
Spain,Mauritius,27,26,-1,-3.703703704
Spain,Mexico,"22,544","24,731","2,187",9.701029099
Spain,Micronesia (country),0,0,0,#DIV/0!
Spain,Morocco,"4,025","4,421",396,9.838509317
Spain,Namibia,336,358,22,6.547619048
Spain,Netherlands,"24,963","31,415","6,452",25.84625245
Spain,New Caledonia,107,112,5,4.672897196
Spain,Nicaragua,460,480,20,4.347826087
Spain,Norway,"6,239","7,350","1,111",17.80734092
Spain,Panama,"3,702","4,447",745,20.12425716
Spain,Paraguay,883,955,72,8.154020385
Spain,Peru,"6,648","12,094","5,446",81.91937425
Spain,Philippines,"1,305","1,388",83,6.360153257
Spain,Poland,"4,761","6,357","1,596",33.52236925
Spain,Portugal,"15,843","18,175","2,332",14.71943445
Spain,Puerto Rico,"1,816","2,604",788,43.39207048
Spain,Romania,"29,937","61,861","31,924",106.6372716
Spain,Russia,"1,394","1,392",-2,-0.143472023
Spain,Serbia,158,159,1,0.6329113924
Spain,Seychelles,24,23,-1,-4.166666667
Spain,Slovakia,885,"1,304",419,47.34463277
Spain,Slovenia,463,204,-259,-55.93952484
Spain,South Africa,"1,522","1,767",245,16.09724047
Spain,Spain,"-1,269,283","-1,489,823","-220,540",17.37516377
Spain,Sri Lanka,35,34,-1,-2.857142857
Spain,Sweden,"9,083","12,579","3,496",38.48948585
Spain,Switzerland,"66,213","68,909","2,696",4.071707973
Spain,Turkey,"1,190","1,661",471,39.57983193
Spain,Uganda,53,49,-4,-7.547169811
Spain,United Kingdom,"121,378","150,892","29,514",24.31577386
Spain,United States,"111,685","102,633","-9,052",-8.104937995
Spain,Uruguay,"16,232","19,374","3,142",19.35682602
Spain,Venezuela,"74,582","70,318","-4,264",-5.717197179
Sri Lanka,Argentina,2,2,0,0
Sri Lanka,Australia,"119,700","139,456","19,756",16.50459482
Sri Lanka,Austria,852,973,121,14.20187793
Sri Lanka,Bahamas,39,40,1,2.564102564
Sri Lanka,Bahrain,"9,777","12,667","2,890",29.55916948
Sri Lanka,Belgium,"1,901","2,246",345,18.14834298
Sri Lanka,Bhutan,33,33,0,0
Sri Lanka,Bolivia,3,2,-1,-33.33333333
Sri Lanka,Botswana,926,988,62,6.695464363
Sri Lanka,Brunei,"1,234","1,343",109,8.833063209
Sri Lanka,Bulgaria,12,20,8,66.66666667
Sri Lanka,Cambodia,47,48,1,2.127659574
Sri Lanka,Canada,"131,185","142,144","10,959",8.353851431
Sri Lanka,China,"3,875","4,214",339,8.748387097
Sri Lanka,Costa Rica,1,1,0,0
Sri Lanka,Cyprus,"9,514","9,821",307,3.226823628
Sri Lanka,Czechia,135,209,74,54.81481481
Sri Lanka,Denmark,"7,767","8,054",287,3.695120381
Sri Lanka,Egypt,144,222,78,54.16666667
Sri Lanka,Estonia,21,62,41,195.2380952
Sri Lanka,Finland,908,"1,148",240,26.43171806
Sri Lanka,France,"49,814","54,756","4,942",9.920905769
Sri Lanka,Germany,"38,616","51,830","13,214",34.21897659
Sri Lanka,Ghana,20,21,1,5
Sri Lanka,Greece,886,904,18,2.031602709
Sri Lanka,Guinea,2,0,-2,-100
Sri Lanka,Hong Kong,782,815,33,4.219948849
Sri Lanka,Hungary,61,74,13,21.31147541
Sri Lanka,Iceland,164,190,26,15.85365854
Sri Lanka,India,"197,564","184,780","-12,784",-6.470814521
Sri Lanka,Ireland,238,271,33,13.86554622
Sri Lanka,Italy,"84,992","95,811","10,819",12.72943336
Sri Lanka,Japan,"13,152","25,781","12,629",96.02341849
Sri Lanka,Jordan,"9,689","12,559","2,870",29.62121994
Sri Lanka,Kuwait,"36,556","39,667","3,111",8.510230879
Sri Lanka,Latvia,28,173,145,517.8571429
Sri Lanka,Lebanon,"3,176","2,771",-405,-12.75188917
Sri Lanka,Libya,366,391,25,6.830601093
Sri Lanka,Liechtenstein,8,8,0,0
Sri Lanka,Lithuania,3,61,58,1933.333333
Sri Lanka,Luxembourg,0,85,85,#DIV/0!
Sri Lanka,Malaysia,"7,260","7,693",433,5.964187328
Sri Lanka,Maldives,"6,772","7,383",611,9.022445363
Sri Lanka,Malta,23,49,26,113.0434783
Sri Lanka,Mauritius,"1,126","1,137",11,0.9769094139
Sri Lanka,Micronesia (country),39,134,95,243.5897436
Sri Lanka,Nauru,39,134,95,243.5897436
Sri Lanka,Nepal,46,42,-4,-8.695652174
Sri Lanka,Netherlands,"10,210","10,610",400,3.917727718
Sri Lanka,New Zealand,"9,956","14,916","4,960",49.8192045
Sri Lanka,North Korea,153,154,1,0.6535947712
Sri Lanka,Norway,"9,187","9,531",344,3.744421465
Sri Lanka,Oman,"23,519","30,063","6,544",27.82431226
Sri Lanka,Pakistan,578,539,-39,-6.747404844
Sri Lanka,Papua New Guinea,79,78,-1,-1.265822785
Sri Lanka,Philippines,172,182,10,5.813953488
Sri Lanka,Poland,83,111,28,33.73493976
Sri Lanka,Portugal,26,86,60,230.7692308
Sri Lanka,Qatar,"54,731","154,078","99,347",181.5187006
Sri Lanka,Romania,4,747,743,18575
Sri Lanka,Russia,588,586,-2,-0.3401360544
Sri Lanka,Saudi Arabia,"423,765","529,336","105,571",24.91262846
Sri Lanka,Seychelles,598,609,11,1.839464883
Sri Lanka,Singapore,"10,587","10,767",180,1.700198356
Sri Lanka,Slovakia,15,24,9,60
Sri Lanka,Slovenia,17,19,2,11.76470588
Sri Lanka,South Africa,"1,022","1,186",164,16.04696673
Sri Lanka,South Korea,"20,085","32,841","12,756",63.51008215
Sri Lanka,Spain,628,846,218,34.7133758
Sri Lanka,Sri Lanka,"-1,656,253","-1,960,025","-303,772",18.34091772
Sri Lanka,Sweden,"6,656","7,487",831,12.48497596
Sri Lanka,Switzerland,"30,931","35,755","4,824",15.59600401
Sri Lanka,Thailand,"7,645","8,002",357,4.66971877
Sri Lanka,Turkey,51,70,19,37.25490196
Sri Lanka,United Arab Emirates,"110,523","120,491","9,968",9.018937235
Sri Lanka,United Kingdom,"141,998","128,207","-13,791",-9.712108621
Sri Lanka,United States,"52,908","51,543","-1,365",-2.579950102
Sri Lanka,Vietnam,79,82,3,3.797468354
Sudan,Algeria,"1,506","1,566",60,3.984063745
Sudan,Argentina,8,8,0,0
Sudan,Australia,"19,730","20,992","1,262",6.396350735
Sudan,Austria,663,783,120,18.09954751
Sudan,Bahrain,"10,792","13,982","3,190",29.55893254
Sudan,Belgium,"1,047","1,524",477,45.55873926
Sudan,Bolivia,3,2,-1,-33.33333333
Sudan,Bulgaria,41,48,7,17.07317073
Sudan,Canada,"10,753","11,650",897,8.341858086
Sudan,Central African Republic,"19,539","20,695","1,156",5.916372383
Sudan,Chad,"320,988","372,594","51,606",16.07723653
Sudan,Costa Rica,1,1,0,0
Sudan,Croatia,66,60,-6,-9.090909091
Sudan,Cyprus,499,514,15,3.006012024
Sudan,Czechia,58,63,5,8.620689655
Sudan,Democratic Republic of Congo,"5,523","5,370",-153,-2.770233569
Sudan,Denmark,729,830,101,13.85459534
Sudan,Egypt,"38,410","60,066","21,656",56.38115074
Sudan,Eritrea,208,181,-27,-12.98076923
Sudan,Estonia,12,26,14,116.6666667
Sudan,Ethiopia,"39,499","41,959","2,460",6.228005772
Sudan,Finland,872,"1,179",307,35.20642202
Sudan,France,"8,011","21,153","13,142",164.049432
Sudan,Germany,0,"4,429","4,429",#DIV/0!
Sudan,Ghana,25,27,2,8
Sudan,Greece,"1,850","1,889",39,2.108108108
Sudan,Guinea,7,5,-2,-28.57142857
Sudan,Hungary,167,225,58,34.73053892
Sudan,Iceland,0,6,6,#DIV/0!
Sudan,Iraq,"3,792","3,826",34,0.8966244726
Sudan,Ireland,588,673,85,14.45578231
Sudan,Italy,"2,851","3,039",188,6.594177482
Sudan,Jordan,"4,145","6,010","1,865",44.99396864
Sudan,Kenya,"10,266","9,926",-340,-3.31190337
Sudan,Kuwait,"45,525","49,399","3,874",8.509610104
Sudan,Latvia,3,5,2,66.66666667
Sudan,Lebanon,"2,055","2,201",146,7.104622871
Sudan,Libya,"14,379","15,400","1,021",7.100632867
Sudan,Lithuania,2,2,0,0
Sudan,Luxembourg,0,102,102,#DIV/0!
Sudan,Mali,606,709,103,16.99669967
Sudan,Malta,186,404,218,117.2043011
Sudan,Micronesia (country),0,0,0,#DIV/0!
Sudan,Namibia,194,207,13,6.701030928
Sudan,Netherlands,"4,415","5,750","1,335",30.23782559
Sudan,Niger,529,"1,771","1,242",234.7826087
Sudan,Norway,"3,264","4,794","1,530",46.875
Sudan,Oman,"15,552","19,879","4,327",27.82278807
Sudan,Philippines,62,64,2,3.225806452
Sudan,Poland,110,146,36,32.72727273
Sudan,Qatar,"18,583","23,415","4,832",26.00226013
Sudan,Romania,11,17,6,54.54545455
Sudan,Russia,258,256,-2,-0.7751937984
Sudan,Saudi Arabia,"385,241","481,215","95,974",24.91271697
Sudan,Sierra Leone,15,7,-8,-53.33333333
Sudan,Slovakia,19,18,-1,-5.263157895
Sudan,Slovenia,16,17,1,6.25
Sudan,South Africa,"3,145","3,651",506,16.08903021
Sudan,South Sudan,"562,381","587,668","25,287",4.496417909
Sudan,Spain,389,524,135,34.70437018
Sudan,Sudan,"-1,842,602","-2,104,887","-262,285",14.23449014
Sudan,Sweden,"3,162","6,065","2,903",91.80898166
Sudan,Switzerland,"1,425","2,413",988,69.33333333
Sudan,Syria,203,209,6,2.955665025
Sudan,Thailand,1,1,0,0
Sudan,Turkey,393,546,153,38.93129771
Sudan,Uganda,"66,853","62,670","-4,183",-6.257011652
Sudan,United Arab Emirates,"122,204","133,226","11,022",9.019344702
Sudan,United Kingdom,"16,904","19,078","2,174",12.86086133
Sudan,United States,"45,327","50,713","5,386",11.88254241
Sudan,Yemen,"26,541","27,044",503,1.895181041
Suriname,Antigua and Barbuda,45,45,0,0
Suriname,Argentina,5,5,0,0
Suriname,Aruba,"1,337","1,494",157,11.74270755
Suriname,Australia,170,181,11,6.470588235
Suriname,Austria,22,22,0,0
Suriname,Barbados,47,46,-1,-2.127659574
Suriname,Belgium,"3,017","4,694","1,677",55.58501823
Suriname,Bolivia,0,0,0,#DIV/0!
Suriname,Bonaire Sint Eustatius and Saba,0,0,0,#DIV/0!
Suriname,Brazil,319,346,27,8.463949843
Suriname,Bulgaria,1,2,1,100
Suriname,Canada,"1,043","1,128",85,8.149568552
Suriname,Costa Rica,20,23,3,15
Suriname,Curacao,"1,871","2,180",309,16.5152325
Suriname,Cyprus,2,1,-1,-50
Suriname,Czechia,7,13,6,85.71428571
Suriname,Denmark,31,32,1,3.225806452
Suriname,Dominica,19,18,-1,-5.263157895
Suriname,Dominican Republic,27,27,0,0
Suriname,Estonia,2,2,0,0
Suriname,Finland,1,1,0,0
Suriname,France,"25,376","27,892","2,516",9.914880202
Suriname,French Guiana,"23,185","26,064","2,879",12.41751132
Suriname,Greece,8,6,-2,-25
Suriname,Guadeloupe,34,33,-1,-2.941176471
Suriname,Guyana,"2,586","2,714",128,4.949729312
Suriname,Hungary,13,12,-1,-7.692307692
Suriname,Ireland,12,12,0,0
Suriname,Italy,41,40,-1,-2.43902439
Suriname,Lithuania,1,0,-1,-100
Suriname,Luxembourg,0,21,21,#DIV/0!
Suriname,Micronesia (country),0,0,0,#DIV/0!
Suriname,Netherlands,"179,040","182,922","3,882",2.168230563
Suriname,Norway,41,37,-4,-9.756097561
Suriname,Philippines,125,131,6,4.8
Suriname,Romania,0,9,9,#DIV/0!
Suriname,Saint Lucia,22,20,-2,-9.090909091
Suriname,Sint Maarten (Dutch part),521,549,28,5.37428023
Suriname,Slovenia,0,0,0,#DIV/0!
Suriname,Spain,218,291,73,33.48623853
Suriname,Suriname,"-254,612","-273,209","-18,597",7.304054797
Suriname,Sweden,37,57,20,54.05405405
Suriname,Switzerland,117,138,21,17.94871795
Suriname,United Kingdom,409,460,51,12.46943765
Suriname,United States,"14,794","21,498","6,704",45.31566851
Suriname,Venezuela,46,43,-3,-6.52173913
Sweden,Andorra,49,51,2,4.081632653
Sweden,Argentina,204,205,1,0.4901960784
Sweden,Australia,"11,480","12,504","1,024",8.919860627
Sweden,Austria,"2,808","3,051",243,8.653846154
Sweden,Bahamas,29,29,0,0
Sweden,Belarus,340,333,-7,-2.058823529
Sweden,Belgium,"3,342","3,204",-138,-4.129263914
Sweden,Bhutan,23,22,-1,-4.347826087
Sweden,Bolivia,294,325,31,10.54421769
Sweden,Botswana,410,437,27,6.585365854
Sweden,Brazil,742,804,62,8.355795148
Sweden,Bulgaria,274,514,240,87.59124088
Sweden,Canada,"6,589","7,137",548,8.316891789
Sweden,Central African Republic,12,12,0,0
Sweden,Costa Rica,137,164,27,19.7080292
Sweden,Croatia,628,588,-40,-6.369426752
Sweden,Cyprus,878,905,27,3.075170843
Sweden,Czechia,464,576,112,24.13793103
Sweden,Denmark,"21,806","24,246","2,440",11.18958085
Sweden,Dominican Republic,73,76,3,4.109589041
Sweden,Ecuador,349,365,16,4.584527221
Sweden,Egypt,228,355,127,55.70175439
Sweden,El Salvador,35,35,0,0
Sweden,Estonia,539,952,413,76.62337662
Sweden,Finland,"30,578","33,412","2,834",9.268101249
Sweden,France,"9,455","8,272","-1,183",-12.51189847
Sweden,Germany,"16,524","22,178","5,654",34.21689664
Sweden,Greece,"5,408","5,526",118,2.181952663
Sweden,Greenland,87,85,-2,-2.298850575
Sweden,Guatemala,45,49,4,8.888888889
Sweden,Guinea,3,1,-2,-66.66666667
Sweden,Honduras,31,31,0,0
Sweden,Hungary,"1,500","1,858",358,23.86666667
Sweden,Iceland,"1,920","2,357",437,22.76041667
Sweden,Ireland,"1,868","2,140",272,14.56102784
Sweden,Israel,688,667,-21,-3.052325581
Sweden,Italy,"6,265","6,228",-37,-0.5905826018
Sweden,Japan,"1,805","1,782",-23,-1.274238227
Sweden,Jordan,70,89,19,27.14285714
Sweden,Latvia,324,272,-52,-16.04938272
Sweden,Liberia,258,199,-59,-22.86821705
Sweden,Libya,746,797,51,6.836461126
Sweden,Liechtenstein,25,25,0,0
Sweden,Lithuania,312,555,243,77.88461538
Sweden,Luxembourg,"2,059","1,460",-599,-29.09179213
Sweden,Maldives,36,37,1,2.777777778
Sweden,Malta,645,"1,403",758,117.5193798
Sweden,Mexico,647,709,62,9.582689335
Sweden,Micronesia (country),0,0,0,#DIV/0!
Sweden,Montenegro,151,150,-1,-0.6622516556
Sweden,Namibia,98,104,6,6.12244898
Sweden,Netherlands,"4,430","5,397",967,21.82844244
Sweden,New Zealand,"1,402","2,548","1,146",81.7403709
Sweden,Nicaragua,33,33,0,0
Sweden,Norway,"49,068","48,283",-785,-1.599820657
Sweden,Panama,212,254,42,19.81132075
Sweden,Peru,287,535,248,86.41114983
Sweden,Philippines,605,643,38,6.280991736
Sweden,Poland,"1,290","1,722",432,33.48837209
Sweden,Portugal,803,920,117,14.57036115
Sweden,Romania,191,"1,323","1,132",592.6701571
Sweden,Russia,475,473,-2,-0.4210526316
Sweden,Serbia,"1,191","1,212",21,1.763224181
Sweden,Slovakia,270,342,72,26.66666667
Sweden,Slovenia,332,339,7,2.108433735
Sweden,South Africa,248,287,39,15.72580645
Sweden,Spain,"19,318","21,562","2,244",11.61610933
Sweden,Sri Lanka,129,130,1,0.7751937984
Sweden,Sweden,"-302,408","-327,581","-25,173",8.324184545
Sweden,Switzerland,"9,265","9,520",255,2.752293578
Sweden,Thailand,692,724,32,4.624277457
Sweden,Turkey,"5,252","7,335","2,083",39.66108149
Sweden,Uganda,25,23,-2,-8
Sweden,United Kingdom,"21,303","35,824","14,521",68.16410834
Sweden,United States,"52,116","40,687","-11,429",-21.92992555
Sweden,Venezuela,114,106,-8,-7.01754386
Switzerland,Andorra,80,85,5,6.25
Switzerland,Argentina,794,800,6,0.7556675063
Switzerland,Australia,"14,190","15,359","1,169",8.238195913
Switzerland,Austria,"13,842","15,405","1,563",11.29172085
Switzerland,Bahamas,307,327,20,6.51465798
Switzerland,Belarus,29,27,-2,-6.896551724
Switzerland,Belgium,"5,048","5,370",322,6.378763867
Switzerland,Bermuda,63,54,-9,-14.28571429
Switzerland,Bhutan,24,24,0,0
Switzerland,Bolivia,660,733,73,11.06060606
Switzerland,Brazil,"3,489","3,789",300,8.598452279
Switzerland,Bulgaria,347,600,253,72.91066282
Switzerland,Canada,"18,923","20,503","1,580",8.349627438
Switzerland,Cape Verde,13,12,-1,-7.692307692
Switzerland,Cayman Islands,81,89,8,9.87654321
Switzerland,Central African Republic,145,153,8,5.517241379
Switzerland,Colombia,704,782,78,11.07954545
Switzerland,Costa Rica,672,805,133,19.79166667
Switzerland,Croatia,"3,009","2,830",-179,-5.948820206
Switzerland,Cyprus,362,373,11,3.038674033
Switzerland,Czechia,518,684,166,32.04633205
Switzerland,Denmark,"2,613","2,916",303,11.59586682
Switzerland,Dominican Republic,"1,044","1,088",44,4.214559387
Switzerland,Ecuador,"1,962","2,051",89,4.536187564
Switzerland,Egypt,878,"1,371",493,56.15034169
Switzerland,El Salvador,59,59,0,0
Switzerland,Estonia,58,136,78,134.4827586
Switzerland,Finland,977,"1,148",171,17.50255885
Switzerland,France,"99,151","108,987","9,836",9.920222691
Switzerland,French Polynesia,120,120,0,0
Switzerland,Georgia,14,13,-1,-7.142857143
Switzerland,Germany,"69,678","93,524","23,846",34.22314073
Switzerland,Ghana,148,169,21,14.18918919
Switzerland,Greece,"3,689","3,769",80,2.168609379
Switzerland,Guadeloupe,206,203,-3,-1.45631068
Switzerland,Guatemala,147,165,18,12.24489796
Switzerland,Guinea,17,15,-2,-11.76470588
Switzerland,Haiti,354,369,15,4.237288136
Switzerland,Honduras,61,61,0,0
Switzerland,Hong Kong,726,757,31,4.269972452
Switzerland,Hungary,"2,477","3,692","1,215",49.0512717
Switzerland,Iceland,158,226,68,43.03797468
Switzerland,Ireland,553,633,80,14.46654611
Switzerland,Israel,"3,853","3,740",-113,-2.932779652
Switzerland,Italy,"193,299","193,568",269,0.1391626444
Switzerland,Japan,"1,060","1,315",255,24.05660377
Switzerland,Jordan,155,199,44,28.38709677
Switzerland,Latvia,56,97,41,73.21428571
Switzerland,Liberia,34,25,-9,-26.47058824
Switzerland,Libya,929,993,64,6.889128095
Switzerland,Liechtenstein,"12,882","14,437","1,555",12.07110697
Switzerland,Lithuania,61,100,39,63.93442623
Switzerland,Luxembourg,532,"1,375",843,158.4586466
Switzerland,Maldives,118,128,10,8.474576271
Switzerland,Malta,143,309,166,116.0839161
Switzerland,Mauritius,105,104,-1,-0.9523809524
Switzerland,Mexico,"1,527","1,675",148,9.692206942
Switzerland,Micronesia (country),0,0,0,#DIV/0!
Switzerland,Mongolia,21,21,0,0
Switzerland,Montenegro,212,211,-1,-0.4716981132
Switzerland,Namibia,418,446,28,6.698564593
Switzerland,Netherlands,"6,805","8,003","1,198",17.60470242
Switzerland,New Zealand,"3,185","4,323","1,138",35.7299843
Switzerland,Nicaragua,84,86,2,2.380952381
Switzerland,Norway,"2,226","2,427",201,9.029649596
Switzerland,Panama,367,439,72,19.61852861
Switzerland,Peru,794,"1,479",685,86.2720403
Switzerland,Philippines,"1,033","1,098",65,6.292352372
Switzerland,Poland,"1,002","1,337",335,33.43313373
Switzerland,Portugal,"16,183","18,566","2,383",14.72532905
Switzerland,Romania,158,"1,080",922,583.5443038
Switzerland,Russia,580,578,-2,-0.3448275862
Switzerland,Saint Lucia,9,7,-2,-22.22222222
Switzerland,Serbia,"2,856","2,910",54,1.890756303
Switzerland,Slovakia,677,"1,045",368,54.35745938
Switzerland,Slovenia,980,978,-2,-0.2040816327
Switzerland,South Africa,"2,037","2,365",328,16.10211095
Switzerland,Spain,"62,286","65,924","3,638",5.840798895
Switzerland,Sri Lanka,288,290,2,0.6944444444
Switzerland,Sweden,"3,267","4,123",856,26.20140802
Switzerland,Switzerland,"-644,855","-713,623","-68,768",10.66410278
Switzerland,Tajikistan,52,50,-2,-3.846153846
Switzerland,Thailand,933,976,43,4.608788853
Switzerland,Turkey,"10,209","14,260","4,051",39.68067392
Switzerland,United Kingdom,"20,952","23,649","2,697",12.8722795
